id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit,old_district_name
363543,2018-2019,Telangana,36,Hanumakonda,686,Moong(Green Gram),204.0,Pulses,Rabi,76.0,Hectare,72.0,Tonnes,0.947,Tonnes/Hectare,Warangal
363544,2018-2019,Telangana,36,Hanumakonda,686,Moong(Green Gram),204.0,Pulses,Total,146.0,Hectare,116.0,Tonnes,0.795,Tonnes/Hectare,Warangal
363545,2018-2019,Telangana,36,Hanumakonda,686,Onion,708.0,Vegetable,Kharif,13.0,Hectare,170.0,Tonnes,13.077,Tonnes/Hectare,Warangal
363546,2018-2019,Telangana,36,Hanumakonda,686,Onion,708.0,Vegetable,Rabi,194.0,Hectare,5655.0,Tonnes,29.149,Tonnes/Hectare,Warangal
363547,2018-2019,Telangana,36,Hanumakonda,686,Onion,708.0,Vegetable,Total,207.0,Hectare,5825.0,Tonnes,28.14,Tonnes/Hectare,Warangal
363548,2018-2019,Telangana,36,Hanumakonda,686,Rice,101.0,Cereals,Kharif,15384.0,Hectare,53875.0,Tonnes,3.502,Tonnes/Hectare,Warangal
363549,2018-2019,Telangana,36,Hanumakonda,686,Rice,101.0,Cereals,Rabi,13316.0,Hectare,43676.0,Tonnes,3.28,Tonnes/Hectare,Warangal
363550,2018-2019,Telangana,36,Hanumakonda,686,Rice,101.0,Cereals,Total,28700.0,Hectare,97551.0,Tonnes,3.399,Tonnes/Hectare,Warangal
363551,2018-2019,Telangana,36,Hanumakonda,686,Soyabean,1009.0,Oilseeds,Kharif,20.0,Hectare,32.0,Tonnes,1.6,Tonnes/Hectare,Warangal
363552,2018-2019,Telangana,36,Hanumakonda,686,Turmeric,504.0,Spices,Kharif,447.0,Hectare,2906.0,Tonnes,6.501,Tonnes/Hectare,Warangal
363553,2018-2019,Telangana,36,Hanumakonda,686,Urad,203.0,Pulses,Rabi,43.0,Hectare,64.0,Tonnes,1.488,Tonnes/Hectare,Warangal
363554,2018-2019,Telangana,36,Jagitial,681,Arhar/Tur,202.0,Pulses,Kharif,2067.0,Hectare,3408.0,Tonnes,1.649,Tonnes/Hectare,Karimnagar
363555,2018-2019,Telangana,36,Jagitial,681,Bajra,103.0,Cereals,Rabi,1620.0,Hectare,805.0,Tonnes,0.497,Tonnes/Hectare,Karimnagar
363556,2018-2019,Telangana,36,Jagitial,681,Banana,606.0,Fruits,Kharif,26.0,Hectare,1601.0,Tonnes,61.577,Tonnes/Hectare,Karimnagar
363557,2018-2019,Telangana,36,Jagitial,681,Cotton(Lint),1101.0,Fiber Crops,Kharif,8291.0,Hectare,23215.0,Tonnes,2.8,Tonnes/Hectare,Karimnagar
363558,2018-2019,Telangana,36,Jagitial,681,Cowpea(Lobia),288.0,Pulses,Kharif,4.0,Hectare,3.0,Tonnes,0.75,Tonnes/Hectare,Karimnagar
363559,2018-2019,Telangana,36,Jagitial,681,Cowpea(Lobia),288.0,Pulses,Rabi,486.0,Hectare,968.0,Tonnes,1.992,Tonnes/Hectare,Karimnagar
363560,2018-2019,Telangana,36,Jagitial,681,Cowpea(Lobia),288.0,Pulses,Total,490.0,Hectare,971.0,Tonnes,1.982,Tonnes/Hectare,Karimnagar
363561,2018-2019,Telangana,36,Jagitial,681,Dry Chillies,502.0,Spices,Kharif,880.0,Hectare,1847.0,Tonnes,2.099,Tonnes/Hectare,Karimnagar
363562,2018-2019,Telangana,36,Jagitial,681,Gram,201.0,Pulses,Rabi,125.0,Hectare,196.0,Tonnes,1.568,Tonnes/Hectare,Karimnagar
363563,2018-2019,Telangana,36,Jagitial,681,Groundnut,1001.0,Oilseeds,Rabi,876.0,Hectare,1250.0,Tonnes,1.427,Tonnes/Hectare,Karimnagar
363564,2018-2019,Telangana,36,Jagitial,681,Jowar,102.0,Cereals,Rabi,98.0,Hectare,162.0,Tonnes,1.653,Tonnes/Hectare,Karimnagar
363565,2018-2019,Telangana,36,Jagitial,681,Maize,104.0,Cereals,Kharif,23980.0,Hectare,152345.0,Tonnes,6.353,Tonnes/Hectare,Karimnagar
363566,2018-2019,Telangana,36,Jagitial,681,Maize,104.0,Cereals,Rabi,8933.0,Hectare,40538.0,Tonnes,4.538,Tonnes/Hectare,Karimnagar
363567,2018-2019,Telangana,36,Jagitial,681,Maize,104.0,Cereals,Total,32913.0,Hectare,192883.0,Tonnes,5.86,Tonnes/Hectare,Karimnagar
363568,2018-2019,Telangana,36,Jagitial,681,Moong(Green Gram),204.0,Pulses,Kharif,1066.0,Hectare,583.0,Tonnes,0.547,Tonnes/Hectare,Karimnagar
363569,2018-2019,Telangana,36,Jagitial,681,Moong(Green Gram),204.0,Pulses,Rabi,1229.0,Hectare,1192.0,Tonnes,0.97,Tonnes/Hectare,Karimnagar
363570,2018-2019,Telangana,36,Jagitial,681,Moong(Green Gram),204.0,Pulses,Total,2295.0,Hectare,1775.0,Tonnes,0.773,Tonnes/Hectare,Karimnagar
363571,2018-2019,Telangana,36,Jagitial,681,Onion,708.0,Vegetable,Kharif,18.0,Hectare,235.0,Tonnes,13.056,Tonnes/Hectare,Karimnagar
363572,2018-2019,Telangana,36,Jagitial,681,Onion,708.0,Vegetable,Rabi,349.0,Hectare,10173.0,Tonnes,29.149,Tonnes/Hectare,Karimnagar
363573,2018-2019,Telangana,36,Jagitial,681,Onion,708.0,Vegetable,Total,367.0,Hectare,10408.0,Tonnes,28.36,Tonnes/Hectare,Karimnagar
363574,2018-2019,Telangana,36,Jagitial,681,Rice,101.0,Cereals,Kharif,58567.0,Hectare,248968.0,Tonnes,4.251,Tonnes/Hectare,Karimnagar
363575,2018-2019,Telangana,36,Jagitial,681,Rice,101.0,Cereals,Rabi,48087.0,Hectare,181769.0,Tonnes,3.78,Tonnes/Hectare,Karimnagar
363576,2018-2019,Telangana,36,Jagitial,681,Rice,101.0,Cereals,Total,106654.0,Hectare,430737.0,Tonnes,4.039,Tonnes/Hectare,Karimnagar
363577,2018-2019,Telangana,36,Jagitial,681,Sesamum,1003.0,Oilseeds,Rabi,6395.0,Hectare,2750.0,Tonnes,0.43,Tonnes/Hectare,Karimnagar
363578,2018-2019,Telangana,36,Jagitial,681,Soyabean,1009.0,Oilseeds,Kharif,1352.0,Hectare,1901.0,Tonnes,1.406,Tonnes/Hectare,Karimnagar
363579,2018-2019,Telangana,36,Jagitial,681,Sugarcane,401.0,Sugar,Kharif,414.0,Hectare,33078.0,Tonnes,79.899,Tonnes/Hectare,Karimnagar
363580,2018-2019,Telangana,36,Jagitial,681,Turmeric,504.0,Spices,Kharif,13483.0,Hectare,108120.0,Tonnes,8.019,Tonnes/Hectare,Karimnagar
363581,2018-2019,Telangana,36,Jagitial,681,Urad,203.0,Pulses,Rabi,1231.0,Hectare,1397.0,Tonnes,1.135,Tonnes/Hectare,Karimnagar
363582,2018-2019,Telangana,36,Jangoan,689,Arhar/Tur,202.0,Pulses,Kharif,4210.0,Hectare,3284.0,Tonnes,0.78,Tonnes/Hectare,Warangal
363583,2018-2019,Telangana,36,Jangoan,689,Arhar/Tur,202.0,Pulses,Rabi,4.0,Hectare,3.0,Tonnes,0.75,Tonnes/Hectare,Warangal
363584,2018-2019,Telangana,36,Jangoan,689,Arhar/Tur,202.0,Pulses,Total,4214.0,Hectare,3287.0,Tonnes,0.78,Tonnes/Hectare,Warangal
363585,2018-2019,Telangana,36,Jangoan,689,Banana,606.0,Fruits,Kharif,2.0,Hectare,123.0,Tonnes,61.5,Tonnes/Hectare,Warangal
363586,2018-2019,Telangana,36,Jangoan,689,Castor Seed,1002.0,Oilseeds,Kharif,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare,Warangal
363587,2018-2019,Telangana,36,Jangoan,689,Cotton(Lint),1101.0,Fiber Crops,Kharif,64566.0,Hectare,141286.0,Tonnes,2.188,Tonnes/Hectare,Warangal
363588,2018-2019,Telangana,36,Jangoan,689,Cowpea(Lobia),288.0,Pulses,Kharif,8.0,Hectare,6.0,Tonnes,0.75,Tonnes/Hectare,Warangal
363589,2018-2019,Telangana,36,Jangoan,689,Cowpea(Lobia),288.0,Pulses,Rabi,161.0,Hectare,181.0,Tonnes,1.124,Tonnes/Hectare,Warangal
363590,2018-2019,Telangana,36,Jangoan,689,Cowpea(Lobia),288.0,Pulses,Total,169.0,Hectare,187.0,Tonnes,1.107,Tonnes/Hectare,Warangal
363591,2018-2019,Telangana,36,Jangoan,689,Dry Chillies,502.0,Spices,Kharif,472.0,Hectare,3677.0,Tonnes,7.79,Tonnes/Hectare,Warangal
363592,2018-2019,Telangana,36,Jangoan,689,Gram,201.0,Pulses,Rabi,219.0,Hectare,344.0,Tonnes,1.571,Tonnes/Hectare,Warangal
363593,2018-2019,Telangana,36,Jangoan,689,Groundnut,1001.0,Oilseeds,Kharif,153.0,Hectare,383.0,Tonnes,2.503,Tonnes/Hectare,Warangal
363594,2018-2019,Telangana,36,Jangoan,689,Groundnut,1001.0,Oilseeds,Rabi,1033.0,Hectare,1494.0,Tonnes,1.446,Tonnes/Hectare,Warangal
363595,2018-2019,Telangana,36,Jangoan,689,Groundnut,1001.0,Oilseeds,Total,1186.0,Hectare,1877.0,Tonnes,1.583,Tonnes/Hectare,Warangal
363596,2018-2019,Telangana,36,Jangoan,689,Horse-Gram,206.0,Pulses,Rabi,32.0,Hectare,20.0,Tonnes,0.625,Tonnes/Hectare,Warangal
363597,2018-2019,Telangana,36,Jangoan,689,Jowar,102.0,Cereals,Kharif,4.0,Hectare,4.0,Tonnes,1.0,Tonnes/Hectare,Warangal
363598,2018-2019,Telangana,36,Jangoan,689,Jowar,102.0,Cereals,Rabi,16.0,Hectare,26.0,Tonnes,1.625,Tonnes/Hectare,Warangal
363599,2018-2019,Telangana,36,Jangoan,689,Jowar,102.0,Cereals,Total,20.0,Hectare,30.0,Tonnes,1.5,Tonnes/Hectare,Warangal
363600,2018-2019,Telangana,36,Jangoan,689,Maize,104.0,Cereals,Kharif,8497.0,Hectare,48535.0,Tonnes,5.712,Tonnes/Hectare,Warangal
363601,2018-2019,Telangana,36,Jangoan,689,Maize,104.0,Cereals,Rabi,2109.0,Hectare,10973.0,Tonnes,5.203,Tonnes/Hectare,Warangal
363602,2018-2019,Telangana,36,Jangoan,689,Maize,104.0,Cereals,Total,10606.0,Hectare,59508.0,Tonnes,5.611,Tonnes/Hectare,Warangal
363603,2018-2019,Telangana,36,Jangoan,689,Moong(Green Gram),204.0,Pulses,Kharif,641.0,Hectare,333.0,Tonnes,0.52,Tonnes/Hectare,Warangal
363604,2018-2019,Telangana,36,Jangoan,689,Moong(Green Gram),204.0,Pulses,Rabi,108.0,Hectare,102.0,Tonnes,0.944,Tonnes/Hectare,Warangal
363605,2018-2019,Telangana,36,Jangoan,689,Moong(Green Gram),204.0,Pulses,Total,749.0,Hectare,435.0,Tonnes,0.581,Tonnes/Hectare,Warangal
363606,2018-2019,Telangana,36,Jangoan,689,Onion,708.0,Vegetable,Rabi,26.0,Hectare,758.0,Tonnes,29.154,Tonnes/Hectare,Warangal
363607,2018-2019,Telangana,36,Jangoan,689,Rice,101.0,Cereals,Kharif,22506.0,Hectare,69814.0,Tonnes,3.102,Tonnes/Hectare,Warangal
363608,2018-2019,Telangana,36,Jangoan,689,Rice,101.0,Cereals,Rabi,18949.0,Hectare,53038.0,Tonnes,2.799,Tonnes/Hectare,Warangal
363609,2018-2019,Telangana,36,Jangoan,689,Rice,101.0,Cereals,Total,41455.0,Hectare,122852.0,Tonnes,2.964,Tonnes/Hectare,Warangal
363610,2018-2019,Telangana,36,Jangoan,689,Sesamum,1003.0,Oilseeds,Kharif,110.0,Hectare,25.0,Tonnes,0.227,Tonnes/Hectare,Warangal
363611,2018-2019,Telangana,36,Jangoan,689,Sesamum,1003.0,Oilseeds,Rabi,6.0,Hectare,4.0,Tonnes,0.667,Tonnes/Hectare,Warangal
363612,2018-2019,Telangana,36,Jangoan,689,Sesamum,1003.0,Oilseeds,Total,116.0,Hectare,29.0,Tonnes,0.25,Tonnes/Hectare,Warangal
363613,2018-2019,Telangana,36,Jangoan,689,Sweet Potato,703.0,Vegetable,Rabi,20.0,Hectare,127.0,Tonnes,6.35,Tonnes/Hectare,Warangal
363614,2018-2019,Telangana,36,Jangoan,689,Tobacco,1302.0,Drugs And Narcotics,Kharif,128.0,Hectare,669.0,Tonnes,5.227,Tonnes/Hectare,Warangal
363615,2018-2019,Telangana,36,Jangoan,689,Tobacco,1302.0,Drugs And Narcotics,Rabi,22.0,Hectare,115.0,Tonnes,5.227,Tonnes/Hectare,Warangal
363616,2018-2019,Telangana,36,Jangoan,689,Tobacco,1302.0,Drugs And Narcotics,Total,150.0,Hectare,784.0,Tonnes,5.227,Tonnes/Hectare,Warangal
363617,2018-2019,Telangana,36,Jangoan,689,Turmeric,504.0,Spices,Kharif,52.0,Hectare,338.0,Tonnes,6.5,Tonnes/Hectare,Warangal
363618,2018-2019,Telangana,36,Jangoan,689,Urad,203.0,Pulses,Kharif,16.0,Hectare,14.0,Tonnes,0.875,Tonnes/Hectare,Warangal
363619,2018-2019,Telangana,36,Jangoan,689,Urad,203.0,Pulses,Rabi,30.0,Hectare,44.0,Tonnes,1.467,Tonnes/Hectare,Warangal
363620,2018-2019,Telangana,36,Jangoan,689,Urad,203.0,Pulses,Total,46.0,Hectare,58.0,Tonnes,1.261,Tonnes/Hectare,Warangal
363621,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Arhar/Tur,202.0,Pulses,Kharif,10.0,Hectare,6.0,Tonnes,0.6,Tonnes/Hectare,Warangal
363622,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Arhar/Tur,202.0,Pulses,Rabi,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare,Warangal
363623,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Arhar/Tur,202.0,Pulses,Total,13.0,Hectare,8.0,Tonnes,0.615,Tonnes/Hectare,Warangal
363624,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Banana,606.0,Fruits,Kharif,41.0,Hectare,2524.0,Tonnes,61.561,Tonnes/Hectare,Warangal
363625,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Cotton(Lint),1101.0,Fiber Crops,Kharif,52864.0,Hectare,154549.0,Tonnes,2.924,Tonnes/Hectare,Warangal
363626,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Cowpea(Lobia),288.0,Pulses,Rabi,144.0,Hectare,162.0,Tonnes,1.125,Tonnes/Hectare,Warangal
363627,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Dry Chillies,502.0,Spices,Kharif,6957.0,Hectare,28524.0,Tonnes,4.1,Tonnes/Hectare,Warangal
363628,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Dry Chillies,502.0,Spices,Rabi,6.0,Hectare,39.0,Tonnes,6.5,Tonnes/Hectare,Warangal
363629,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Dry Chillies,502.0,Spices,Total,6963.0,Hectare,28563.0,Tonnes,4.102,Tonnes/Hectare,Warangal
363630,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Gram,201.0,Pulses,Rabi,229.0,Hectare,359.0,Tonnes,1.568,Tonnes/Hectare,Warangal
363631,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Groundnut,1001.0,Oilseeds,Kharif,4.0,Hectare,10.0,Tonnes,2.5,Tonnes/Hectare,Warangal
363632,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Groundnut,1001.0,Oilseeds,Rabi,95.0,Hectare,202.0,Tonnes,2.126,Tonnes/Hectare,Warangal
363633,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Groundnut,1001.0,Oilseeds,Total,99.0,Hectare,212.0,Tonnes,2.141,Tonnes/Hectare,Warangal
363634,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Horse-Gram,206.0,Pulses,Rabi,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare,Warangal
363635,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Jowar,102.0,Cereals,Rabi,2.0,Hectare,3.0,Tonnes,1.5,Tonnes/Hectare,Warangal
363636,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Maize,104.0,Cereals,Kharif,569.0,Hectare,3869.0,Tonnes,6.8,Tonnes/Hectare,Warangal
363637,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Maize,104.0,Cereals,Rabi,1898.0,Hectare,13842.0,Tonnes,7.293,Tonnes/Hectare,Warangal
363638,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Maize,104.0,Cereals,Total,2467.0,Hectare,17711.0,Tonnes,7.179,Tonnes/Hectare,Warangal
363639,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Moong(Green Gram),204.0,Pulses,Kharif,105.0,Hectare,66.0,Tonnes,0.629,Tonnes/Hectare,Warangal
363640,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Moong(Green Gram),204.0,Pulses,Rabi,229.0,Hectare,162.0,Tonnes,0.707,Tonnes/Hectare,Warangal
363641,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Moong(Green Gram),204.0,Pulses,Total,334.0,Hectare,228.0,Tonnes,0.683,Tonnes/Hectare,Warangal
363642,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Onion,708.0,Vegetable,Rabi,21.0,Hectare,612.0,Tonnes,29.143,Tonnes/Hectare,Warangal
363643,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Rice,101.0,Cereals,Kharif,27081.0,Hectare,98737.0,Tonnes,3.646,Tonnes/Hectare,Warangal
363644,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Rice,101.0,Cereals,Rabi,11331.0,Hectare,37664.0,Tonnes,3.324,Tonnes/Hectare,Warangal
363645,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Rice,101.0,Cereals,Total,38412.0,Hectare,136401.0,Tonnes,3.551,Tonnes/Hectare,Warangal
363646,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Turmeric,504.0,Spices,Kharif,706.0,Hectare,4590.0,Tonnes,6.501,Tonnes/Hectare,Warangal
363647,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Urad,203.0,Pulses,Kharif,12.0,Hectare,10.0,Tonnes,0.833,Tonnes/Hectare,Warangal
363648,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Urad,203.0,Pulses,Rabi,31.0,Hectare,21.0,Tonnes,0.677,Tonnes/Hectare,Warangal
363649,2018-2019,Telangana,36,Jayashankar Bhupalapally,687,Urad,203.0,Pulses,Total,43.0,Hectare,31.0,Tonnes,0.721,Tonnes/Hectare,Warangal
363650,2018-2019,Telangana,36,Jogulamba Gadwal,695,Arhar/Tur,202.0,Pulses,Kharif,16336.0,Hectare,4835.0,Tonnes,0.296,Tonnes/Hectare,Mahabubnagar
363651,2018-2019,Telangana,36,Jogulamba Gadwal,695,Arhar/Tur,202.0,Pulses,Rabi,106.0,Hectare,31.0,Tonnes,0.292,Tonnes/Hectare,Mahabubnagar
363652,2018-2019,Telangana,36,Jogulamba Gadwal,695,Arhar/Tur,202.0,Pulses,Total,16442.0,Hectare,4866.0,Tonnes,0.296,Tonnes/Hectare,Mahabubnagar
363653,2018-2019,Telangana,36,Jogulamba Gadwal,695,Bajra,103.0,Cereals,Kharif,322.0,Hectare,162.0,Tonnes,0.503,Tonnes/Hectare,Mahabubnagar
363654,2018-2019,Telangana,36,Jogulamba Gadwal,695,Banana,606.0,Fruits,Kharif,20.0,Hectare,1231.0,Tonnes,61.55,Tonnes/Hectare,Mahabubnagar
363655,2018-2019,Telangana,36,Jogulamba Gadwal,695,Castor Seed,1002.0,Oilseeds,Kharif,3043.0,Hectare,2337.0,Tonnes,0.768,Tonnes/Hectare,Mahabubnagar
363656,2018-2019,Telangana,36,Jogulamba Gadwal,695,Castor Seed,1002.0,Oilseeds,Rabi,18.0,Hectare,14.0,Tonnes,0.778,Tonnes/Hectare,Mahabubnagar
363657,2018-2019,Telangana,36,Jogulamba Gadwal,695,Castor Seed,1002.0,Oilseeds,Total,3061.0,Hectare,2351.0,Tonnes,0.768,Tonnes/Hectare,Mahabubnagar
363658,2018-2019,Telangana,36,Jogulamba Gadwal,695,Cotton(Lint),1101.0,Fiber Crops,Kharif,59265.0,Hectare,116787.0,Tonnes,1.971,Tonnes/Hectare,Mahabubnagar
363659,2018-2019,Telangana,36,Jogulamba Gadwal,695,Cowpea(Lobia),288.0,Pulses,Rabi,436.0,Hectare,490.0,Tonnes,1.124,Tonnes/Hectare,Mahabubnagar
363660,2018-2019,Telangana,36,Jogulamba Gadwal,695,Dry Chillies,502.0,Spices,Kharif,9290.0,Hectare,32264.0,Tonnes,3.473,Tonnes/Hectare,Mahabubnagar
363661,2018-2019,Telangana,36,Jogulamba Gadwal,695,Gram,201.0,Pulses,Rabi,13653.0,Hectare,5611.0,Tonnes,0.411,Tonnes/Hectare,Mahabubnagar
363662,2018-2019,Telangana,36,Jogulamba Gadwal,695,Groundnut,1001.0,Oilseeds,Kharif,6006.0,Hectare,13333.0,Tonnes,2.22,Tonnes/Hectare,Mahabubnagar
363663,2018-2019,Telangana,36,Jogulamba Gadwal,695,Groundnut,1001.0,Oilseeds,Rabi,8718.0,Hectare,23181.0,Tonnes,2.659,Tonnes/Hectare,Mahabubnagar
363664,2018-2019,Telangana,36,Jogulamba Gadwal,695,Groundnut,1001.0,Oilseeds,Total,14724.0,Hectare,36514.0,Tonnes,2.48,Tonnes/Hectare,Mahabubnagar
363665,2018-2019,Telangana,36,Jogulamba Gadwal,695,Horse-Gram,206.0,Pulses,Kharif,23.0,Hectare,15.0,Tonnes,0.652,Tonnes/Hectare,Mahabubnagar
363666,2018-2019,Telangana,36,Jogulamba Gadwal,695,Jowar,102.0,Cereals,Kharif,95.0,Hectare,88.0,Tonnes,0.926,Tonnes/Hectare,Mahabubnagar
363667,2018-2019,Telangana,36,Jogulamba Gadwal,695,Jowar,102.0,Cereals,Rabi,1438.0,Hectare,2975.0,Tonnes,2.069,Tonnes/Hectare,Mahabubnagar
363668,2018-2019,Telangana,36,Jogulamba Gadwal,695,Jowar,102.0,Cereals,Total,1533.0,Hectare,3063.0,Tonnes,1.998,Tonnes/Hectare,Mahabubnagar
363669,2018-2019,Telangana,36,Jogulamba Gadwal,695,Maize,104.0,Cereals,Kharif,8151.0,Hectare,22048.0,Tonnes,2.705,Tonnes/Hectare,Mahabubnagar
363670,2018-2019,Telangana,36,Jogulamba Gadwal,695,Maize,104.0,Cereals,Rabi,857.0,Hectare,3036.0,Tonnes,3.543,Tonnes/Hectare,Mahabubnagar
363671,2018-2019,Telangana,36,Jogulamba Gadwal,695,Maize,104.0,Cereals,Total,9008.0,Hectare,25084.0,Tonnes,2.785,Tonnes/Hectare,Mahabubnagar
363672,2018-2019,Telangana,36,Jogulamba Gadwal,695,Moong(Green Gram),204.0,Pulses,Rabi,39.0,Hectare,37.0,Tonnes,0.949,Tonnes/Hectare,Mahabubnagar
363673,2018-2019,Telangana,36,Jogulamba Gadwal,695,Onion,708.0,Vegetable,Kharif,3251.0,Hectare,42942.0,Tonnes,13.209,Tonnes/Hectare,Mahabubnagar
363674,2018-2019,Telangana,36,Jogulamba Gadwal,695,Onion,708.0,Vegetable,Rabi,184.0,Hectare,5363.0,Tonnes,29.147,Tonnes/Hectare,Mahabubnagar
363675,2018-2019,Telangana,36,Jogulamba Gadwal,695,Onion,708.0,Vegetable,Total,3435.0,Hectare,48305.0,Tonnes,14.063,Tonnes/Hectare,Mahabubnagar
363676,2018-2019,Telangana,36,Jogulamba Gadwal,695,Rice,101.0,Cereals,Kharif,21127.0,Hectare,54233.0,Tonnes,2.567,Tonnes/Hectare,Mahabubnagar
363677,2018-2019,Telangana,36,Jogulamba Gadwal,695,Rice,101.0,Cereals,Rabi,6277.0,Hectare,17645.0,Tonnes,2.811,Tonnes/Hectare,Mahabubnagar
363678,2018-2019,Telangana,36,Jogulamba Gadwal,695,Rice,101.0,Cereals,Total,27404.0,Hectare,71878.0,Tonnes,2.623,Tonnes/Hectare,Mahabubnagar
363679,2018-2019,Telangana,36,Jogulamba Gadwal,695,Small Millets,108.0,Cereals,Kharif,30.0,Hectare,26.0,Tonnes,0.867,Tonnes/Hectare,Mahabubnagar
363680,2018-2019,Telangana,36,Jogulamba Gadwal,695,Sugarcane,401.0,Sugar,Kharif,1959.0,Hectare,156693.0,Tonnes,79.986,Tonnes/Hectare,Mahabubnagar
363681,2018-2019,Telangana,36,Jogulamba Gadwal,695,Tobacco,1302.0,Drugs And Narcotics,Kharif,1020.0,Hectare,2744.0,Tonnes,2.69,Tonnes/Hectare,Mahabubnagar
363682,2018-2019,Telangana,36,Jogulamba Gadwal,695,Tobacco,1302.0,Drugs And Narcotics,Rabi,1179.0,Hectare,3172.0,Tonnes,2.69,Tonnes/Hectare,Mahabubnagar
363683,2018-2019,Telangana,36,Jogulamba Gadwal,695,Tobacco,1302.0,Drugs And Narcotics,Total,2199.0,Hectare,5916.0,Tonnes,2.69,Tonnes/Hectare,Mahabubnagar
363684,2018-2019,Telangana,36,Jogulamba Gadwal,695,Urad,203.0,Pulses,Kharif,10.0,Hectare,8.0,Tonnes,0.8,Tonnes/Hectare,Mahabubnagar
363685,2018-2019,Telangana,36,Jogulamba Gadwal,695,Urad,203.0,Pulses,Rabi,250.0,Hectare,370.0,Tonnes,1.48,Tonnes/Hectare,Mahabubnagar
363686,2018-2019,Telangana,36,Jogulamba Gadwal,695,Urad,203.0,Pulses,Total,260.0,Hectare,378.0,Tonnes,1.454,Tonnes/Hectare,Mahabubnagar
363687,2018-2019,Telangana,36,Kamareddy,685,Arhar/Tur,202.0,Pulses,Kharif,8167.0,Hectare,11140.0,Tonnes,1.364,Tonnes/Hectare,Nizamabad
363688,2018-2019,Telangana,36,Kamareddy,685,Banana,606.0,Fruits,Kharif,21.0,Hectare,1293.0,Tonnes,61.571,Tonnes/Hectare,Nizamabad
363689,2018-2019,Telangana,36,Kamareddy,685,Coriander,509.0,Spices,Rabi,124.0,Hectare,109.0,Tonnes,0.879,Tonnes/Hectare,Nizamabad
363690,2018-2019,Telangana,36,Kamareddy,685,Cotton(Lint),1101.0,Fiber Crops,Kharif,18253.0,Hectare,66355.0,Tonnes,3.635,Tonnes/Hectare,Nizamabad
363691,2018-2019,Telangana,36,Kamareddy,685,Dry Chillies,502.0,Spices,Kharif,27.0,Hectare,116.0,Tonnes,4.296,Tonnes/Hectare,Nizamabad
363692,2018-2019,Telangana,36,Kamareddy,685,Dry Chillies,502.0,Spices,Rabi,38.0,Hectare,234.0,Tonnes,6.158,Tonnes/Hectare,Nizamabad
363693,2018-2019,Telangana,36,Kamareddy,685,Dry Chillies,502.0,Spices,Total,65.0,Hectare,350.0,Tonnes,5.385,Tonnes/Hectare,Nizamabad
363694,2018-2019,Telangana,36,Kamareddy,685,Gram,201.0,Pulses,Rabi,16960.0,Hectare,27424.0,Tonnes,1.617,Tonnes/Hectare,Nizamabad
363695,2018-2019,Telangana,36,Kamareddy,685,Groundnut,1001.0,Oilseeds,Rabi,85.0,Hectare,212.0,Tonnes,2.494,Tonnes/Hectare,Nizamabad
363696,2018-2019,Telangana,36,Kamareddy,685,Jowar,102.0,Cereals,Kharif,257.0,Hectare,239.0,Tonnes,0.93,Tonnes/Hectare,Nizamabad
363697,2018-2019,Telangana,36,Kamareddy,685,Jowar,102.0,Cereals,Rabi,3244.0,Hectare,8535.0,Tonnes,2.631,Tonnes/Hectare,Nizamabad
363698,2018-2019,Telangana,36,Kamareddy,685,Jowar,102.0,Cereals,Total,3501.0,Hectare,8774.0,Tonnes,2.506,Tonnes/Hectare,Nizamabad
